workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,rt,stimulus,success,target_image_0,target_image_1,target_image_2,target_image_3,target_image_4,target_image_5,target_image_6,target_image_7,target_image_8,time_elapsed,trial_index,trial_type,error,scale_value
36,Condition 1,0.0-7.0-0.4,,0,0,0,0,0,3,4,3,0,7437,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_excellent.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,290161,16,html-coin-betting-response,,excellent
36,Condition 1,0.0-7.0-0.5,,0,0,0,0,3,4,3,0,0,18693,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_good.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,308857,17,html-coin-betting-response,,good
36,Condition 1,0.0-9.0-0.0,,0,0,0,0,0,0,0,4,6,8312,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_spotless.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,341352,19,html-coin-betting-response,,spotless
36,Condition 1,0.0-9.0-0.1,,0,0,0,2,4,3,1,0,0,17353,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_cleanish.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,358709,20,html-coin-betting-response,,cleanish
36,Condition 1,0.0-9.0-0.2,,0,0,0,0,0,2,4,3,1,13803,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_clean.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,372516,21,html-coin-betting-response,,clean
36,Condition 1,0.0-9.0-0.3,,0,0,0,0,0,1,4,4,1,10763,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_clean.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,383282,22,html-coin-betting-response,,clean
36,Condition 1,0.0-9.0-0.4,,0,0,1,3,4,2,0,0,0,9290,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_cleanish.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,392576,23,html-coin-betting-response,,cleanish
36,Condition 1,0.0-9.0-0.5,,0,0,0,0,0,0,0,2,8,5387,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_spotless.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,397967,24,html-coin-betting-response,,spotless
50,Condition 1,0.0-5.0-0.0,,0,0,0,0,0,2,7,1,0,46422,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_hot.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,124392,5,html-coin-betting-response,,hot
50,Condition 1,0.0-5.0-0.1,,0,0,0,0,0,3,6,1,0,19823,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_scalding.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,144217,6,html-coin-betting-response,,scalding
50,Condition 1,0.0-5.0-0.2,,0,0,0,0,0,1,7,2,0,16941,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_warm.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,161162,7,html-coin-betting-response,,warm
50,Condition 1,0.0-5.0-0.3,,0,0,0,0,0,0,0,0,10,13103,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_scalding.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,174269,8,html-coin-betting-response,,scalding
50,Condition 1,0.0-5.0-0.4,,0,0,0,0,0,2,8,0,0,18519,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_warm.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,192790,9,html-coin-betting-response,,warm
50,Condition 1,0.0-5.0-0.5,,0,0,0,0,0,0,1,6,3,13904,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_hot.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,206696,10,html-coin-betting-response,,hot
50,Condition 1,0.0-7.0-0.0,,0,0,0,0,0,0,1,1,8,30635,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_excellent.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,268920,12,html-coin-betting-response,,excellent
50,Condition 1,0.0-7.0-0.1,,0,0,0,0,0,1,8,1,0,28676,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_good.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,297600,13,html-coin-betting-response,,good
50,Condition 1,0.0-7.0-0.2,,0,0,0,0,0,0,0,0,10,6057,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_perfect.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,303659,14,html-coin-betting-response,,perfect
50,Condition 1,0.0-7.0-0.3,,0,0,0,0,0,2,7,1,0,11172,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_good.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,314832,15,html-coin-betting-response,,good
50,Condition 1,0.0-7.0-0.4,,0,0,0,0,0,0,0,3,7,11461,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_excellent.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,326296,16,html-coin-betting-response,,excellent
